millis, Pressure, Altitude X, Y, Z, Longatude, Latitude, Elevator, L Aielron, R Aileron, Rudder, Desired Roll
2702,99340.56,-763.74,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
2712,99340.56,-763.74,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
2722,99340.56,-763.74,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
2732,99342.45,-763.81,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
2742,99342.45,-763.81,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
2752,99342.45,-763.81,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
2762,99342.45,-763.75,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
2772,99343.85,-763.86,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
2782,99343.85,-763.86,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
2792,99343.85,-763.86,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
2802,99338.45,-763.66,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
2812,99338.45,-763.66,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
2822,99338.45,-763.66,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
2831,99338.45,-763.66,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
2841,99340.58,-763.74,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
2851,99340.58,-763.74,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
2862,99340.58,-763.74,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
2872,99338.25,-763.66,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
2882,99338.25,-763.66,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
2892,99338.25,-763.66,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
2902,99338.25,-763.66,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
2912,99337.91,-763.64,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
2922,99337.91,-763.64,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
2930,99337.91,-763.64,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
2942,99340.02,-763.72,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
2952,99340.02,-763.72,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
2962,99340.02,-763.72,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
2972,99340.02,-763.72,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
2982,99338.89,-763.68,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
2992,99338.89,-763.68,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3002,99338.89,-763.68,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3013,99339.09,-763.69,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3023,99339.09,-763.69,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3032,99339.09,-763.69,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3042,99339.09,-763.69,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3052,99338.35,-763.66,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3062,99338.35,-763.66,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3073,99338.35,-763.66,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3082,99338.35,-763.58,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3093,99338.55,-763.67,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3103,99338.55,-763.67,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3113,99338.55,-763.67,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3123,99339.09,-763.69,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3132,99339.09,-763.69,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3142,99339.09,-763.69,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3152,99339.09,-763.69,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3163,99338.38,-763.66,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3173,99338.38,-763.66,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3183,99338.38,-763.66,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3193,99340.04,-763.72,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3203,99340.04,-763.72,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3213,99340.04,-763.72,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3223,99340.04,-763.72,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3232,99339.20,-763.69,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3243,99339.20,-763.69,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3253,99339.20,-763.69,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3263,99341.48,-763.78,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3273,99341.48,-763.78,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3283,99341.48,-763.78,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3293,99341.48,-763.78,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3303,99337.83,-763.64,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3314,99337.83,-763.64,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
